date, pm25, pm10, o3, no2, so2, co
2016/10/21, 59, , , , 2, 8
2016/10/22, 64, , , , 3, 7
2016/10/23, 67, , , , 1, 6
2016/10/24, 58, , , , 3, 8
2016/10/25, 64, , , , 1, 8
2016/10/26, 65, , , , 1, 8
2016/10/27, 73, , , , 2, 8
2016/10/28, 74, , , , 4, 13
2016/10/29, 102, , , , 2, 6
2016/10/30, 58, , , , 1, 6
2016/10/31, 65, , , , 2, 8
2016/11/1, 76, , , , 2, 8
2016/11/2, 84, , , , 1, 4
2016/11/3, 74, , , , 5, 3
2016/11/4, 68, , , , 1, 3
2016/11/5, 56, , , , , 3
2016/11/6, 40, , , , , 3
2016/11/7, 39, , , , 1, 5
2016/11/8, 47, , , , , 
2016/12/29, 71, , , , , 
2016/12/30, 75, , , , , 
2016/12/31, 67, , , , , 
2017/1/1, 58, , , , , 
2017/1/2, 88, , , , , 
2016/7/2, 38, 38, 28, 22, 5, 6
2016/7/3, 56, 37, 33, 19, 4, 5
2016/7/4, 56, 40, 27, 19, 5, 7
2016/7/5, 55, 42, 18, 25, 6, 7
2016/7/6, 73, 46, 27, 16, 5, 4
2016/7/7, 45, 55, 23, 13, 3, 2
2016/7/8, 29, 52, 32, 18, 4, 3
2016/7/9, 32, 46, 35, 10, 2, 3
2016/7/10, 29, 41, 40, 14, 4, 3
2016/7/11, 29, 52, 33, 22, 6, 5
2016/7/12, 44, 44, 38, 23, 6, 5
2016/7/13, 48, 51, 26, 26, 9, 7
2016/7/14, 62, 45, 26, 30, 7, 8
2016/7/15, 69, 43, 36, 27, 7, 6
2016/7/16, 62, 57, 45, 28, 7, 5
2016/7/17, 60, 37, 37, 17, 3, 3
2016/7/18, 39, 40, 30, 20, 5, 4
2016/7/19, 47, 44, 32, 25, 7, 5
2016/7/20, 53, 41, 29, 26, 8, 5
2016/7/21, 53, 41, 26, 25, 8, 7
2016/7/22, 52, 45, 29, 26, 8, 8
2016/7/23, 53, 58, 40, 24, 6, 7
2016/7/24, 56, 49, 43, 17, 3, 5
2016/7/25, 50, 47, 30, 21, 4, 5
2016/7/26, 42, 58, 35, 19, 3, 5
2016/7/27, 40, 61, 32, 20, 4, 5
2016/7/28, 36, 46, 40, 18, 3, 5
2016/7/29, 35, 45, 34, 27, 6, 6
2016/7/30, 49, 48, 39, 23, 3, 5
2016/7/31, 47, , , , , 
2016/8/6, 46, 58, 53, 18, 4, 4
2016/8/7, 47, 52, 43, 17, 4, 4
2016/8/8, 41, 44, 38, 19, 5, 4
2016/8/9, 45, 58, 38, 16, 4, 3
2016/8/10, 41, 54, 46, 18, 4, 4
2016/8/11, 42, 44, 41, 24, 5, 5
2016/8/12, 49, 51, 50, 24, 5, 4
2016/8/13, 44, 60, 64, 14, 2, 2
2016/8/14, 37, 33, 48, 6, 1, 1
2016/8/15, 27, 52, 49, 19, 3, 4
2016/8/16, 41, 65, 47, 22, 4, 4
2016/8/17, 40, , 42, 18, 4, 3
2016/8/18, 46, , 43, 26, 7, 5
2016/8/19, 49, , 44, 28, 6, 6
2016/8/20, 54, , , , , 
2016/8/23, 36, , 46, 8, 1, 2
2016/8/24, 22, , , , , 
2016/4/2, 66, 20, 21, 28, 7, 11
2016/4/3, 50, 25, 38, 27, 3, 10
2016/4/4, 48, 33, 24, 34, 6, 12
2016/4/5, 80, 16, 41, 22, 4, 6
2016/4/6, 53, 52, 27, 23, 7, 8
2016/4/7, 65, 28, 32, 22, 5, 8
2016/4/8, 56, 36, 20, 22, 6, 9
2016/4/9, 66, 37, 26, 19, 4, 8
2016/4/10, 62, 37, 1, 15, 4, 7
2016/4/11, 58, 17, 23, 32, 3, 11
2016/4/12, 52, 20, 12, 27, 6, 10
2016/4/13, 61, 21, 25, 25, 6, 9
2016/4/14, 58, 44, 31, 29, 6, 11
2016/4/15, 74, 44, 34, 25, 6, 13
2016/4/16, 72, 41, 35, 28, 4, 11
2016/4/17, 71, 34, 25, 12, 3, 5
2016/4/18, 43, 36, 20, 16, 7, 8
2016/4/19, 50, 48, 28, 21, 9, 11
2016/4/20, 73, 44, 26, 15, 6, 7
2016/4/21, 49, 49, 28, 17, 6, 7
2016/4/22, 51, 44, 24, 17, 6, 8
2016/4/23, 58, 40, 26, 19, 5, 9
2016/4/24, 55, 27, 26, 11, 2, 6
2016/4/25, 43, 30, 19, 16, 4, 8
2016/4/26, 59, 42, 36, 19, 7, 10
2016/4/27, 71, 35, 34, 17, 3, 7
2016/4/28, 63, 21, 19, 26, 3, 9
2016/4/29, 60, 35, 27, 29, 6, 11
2016/4/30, 73, 27, 6, 19, 3, 7
2016/5/1, 64, 27, 29, 19, 2, 7
2016/5/2, 52, 29, 27, 27, 4, 10
2016/5/3, 70, 26, 27, 21, 3, 8
2016/5/4, 63, 38, 24, 21, 6, 9
2016/5/5, 68, 40, 31, 17, 4, 7
2016/5/6, 60, 36, 26, 20, 4, 8
2016/5/7, 63, 13, 24, 17, 1, 6
2016/5/8, 48, 35, 29, 17, 2, 6
2016/5/9, 60, 32, 17, 20, 3, 9
2016/5/10, 63, 31, 19, 27, 3, 10
2016/5/11, 66, 36, 31, 26, 4, 10
2016/5/12, 76, 37, 26, 17, 5, 8
2016/5/13, 56, 31, 21, 14, 4, 7
2016/5/14, 41, 34, 20, 13, 4, 6
2016/5/15, 36, 33, 25, 8, 2, 4
2016/5/16, 27, 39, 23, 15, 3, 6
2016/5/17, 39, 32, 21, 24, 5, 8
2016/5/18, 57, 40, 23, 19, 4, 7
2016/5/19, 52, 56, 22, 18, 6, 7
2016/5/20, 50, 47, 18, 17, 5, 8
2016/5/21, 55, 45, 22, 11, 2, 5
2016/5/22, 37, 39, 22, 8, 2, 4
2016/5/23, 31, 44, 20, 11, 2, 5
2016/5/24, 37, 47, 15, 14, 6, 10
2016/5/25, 47, 36, 17, 22, 3, 10
2016/5/26, 67, 42, 28, 21, 5, 10
2016/5/27, 59, 43, 32, 16, 2, 6
2016/5/28, 45, 38, 28, 18, 3, 8
2016/5/29, 64, 29, 21, 14, 1, 7
2016/5/30, 45, 36, 21, 24, 6, 11
2016/5/31, 72, 36, 23, 30, 6, 11
2016/6/1, 76, 44, 25, 22, 6, 11
2016/6/2, 62, 29, 13, 23, 5, 9
2016/6/3, 72, 29, 11, 28, 4, 9
2016/6/4, 61, 38, 25, 28, 7, 10
2016/6/5, 61, 34, 35, 21, 5, 7
2016/6/6, 58, 28, 10, 33, 7, 11
2016/6/7, 81, 42, 24, 27, 7, 10
2016/6/8, 69, 36, 21, 25, 6, 9
2016/6/9, 59, 45, 31, 20, 6, 6
2016/6/10, 43, 44, 27, 23, 7, 7
2016/6/11, 55, 32, 28, 14, 3, 5
2016/6/12, 32, 27, 30, 16, 3, 5
2016/6/13, 40, 28, 21, 16, 4, 6
2016/6/14, 53, 45, 23, 17, 7, 7
2016/6/15, 48, 33, 25, 14, 3, 6
2016/6/16, 34, 37, 23, 14, 3, 6
2016/6/17, 35, 37, 26, 17, 5, 7
2016/6/18, 41, 45, 28, 19, 5, 8
2016/6/19, 46, 37, 27, 17, 3, 8
2016/6/20, 49, 41, 22, 19, 5, 8
2016/6/21, 60, 37, 29, 18, 6, 7
2016/6/22, 42, 49, 26, 20, 8, 7
2016/6/23, 45, 38, 24, 20, 7, 8
2016/6/24, 52, 28, 15, 26, 4, 10
2016/6/25, 63, 38, 30, 19, 4, 10
2016/6/26, 57, 35, 29, 13, 3, 7
2016/6/27, 37, 31, 36, 11, 2, 6
2016/6/28, 37, 42, 27, 13, 2, 4
2016/6/29, 31, 38, 25, 14, 2, 4
2016/6/30, 32, 43, 24, 15, 3, 5
2016/7/1, 36, 43, 26, 17, 4, 5
2016/1/8, 55, , 22, 27, 8, 10
2016/1/9, 61, , 30, 26, 8, 8
2016/1/10, 59, , 26, 15, 3, 5
2016/1/11, 30, , 21, 23, 4, 9
2016/1/12, 51, , 18, 21, 4, 8
2016/1/13, 52, , 8, 24, 4, 11
2016/1/14, 54, , 26, 22, 4, 8
2016/1/15, 50, , 33, 32, 13, 9
2016/1/16, 73, , 37, 23, 7, 8
2016/1/17, 66, , 35, 20, 6, 6
2016/1/18, 66, , 34, 22, 11, 9
2016/1/19, 72, , 30, 24, 11, 8
2016/1/20, 65, , 19, 27, 5, 9
2016/1/21, 70, , 21, 31, 12, 9
2016/1/22, 79, , 30, 33, 14, 10
2016/1/23, 76, , 37, 25, 9, 7
2016/1/24, 57, , 41, 15, 4, 5
2016/1/25, 41, , 15, 31, 7, 11
2016/1/26, 60, , 34, 35, 8, 10
2016/1/27, 75, , 49, 34, 10, 9
2016/1/28, 79, , 40, 38, 12, 9
2016/1/29, 77, , 21, 38, 13, 11
2016/1/30, 89, , 27, 34, 12, 8
2016/1/31, 74, , 42, 34, 9, 10
2016/2/1, 70, , 64, 34, 9, 11
2016/2/2, 86, , 59, 30, 9, 9
2016/2/3, 84, , 42, 32, 10, 11
2016/2/4, 90, , 36, 29, 13, 9
2016/2/5, 80, , 38, 31, 6, 9
2016/2/6, 68, , 54, 26, 6, 7
2016/2/7, 69, , 43, 13, 2, 5
2016/2/8, 46, , 33, 21, 5, 5
2016/2/9, 51, , 29, 18, 3, 5
2016/2/10, 43, , 26, 21, 5, 7
2016/2/11, 52, , 28, 22, 7, 6
2016/2/12, 49, , 34, 25, 7, 7
2016/2/13, 64, , 35, 29, 6, 9
2016/2/14, 57, , 32, 17, 3, 6
2016/2/15, 42, , 26, 26, 6, 8
2016/2/16, 59, , 32, 19, 3, 6
2016/2/17, 47, , 31, 28, 6, 7
2016/2/18, 56, , 32, 25, 6, 7
2016/2/19, 51, , 26, 26, 7, 8
2016/2/20, 59, , , , , 
2016/2/22, 54, , 25, 27, 5, 9
2016/2/23, 61, , 38, 35, 9, 10
2016/2/24, 72, , 16, 38, 11, 12
2016/2/25, 85, , 34, 30, 8, 8
2016/2/26, 70, , 26, 27, 4, 8
2016/2/27, 70, , 41, 24, 7, 7
2016/2/28, 66, , 41, 25, 5, 6
2016/2/29, 63, , 26, 23, 2, 7
2016/3/1, 60, , 24, 26, 7, 8
2016/3/2, 69, , 30, 24, 3, 8
2016/3/3, 61, , 15, 31, 5, 11
2016/3/4, 77, , 22, 25, 3, 10
2016/3/5, 69, , 28, 24, 3, 8
2016/3/6, 51, , 37, 18, 1, 6
2016/3/7, 40, , 15, 30, 5, 12
2016/3/8, 72, , 34, 28, 5, 10
2016/3/9, 63, , 34, 32, 8, 9
2016/3/10, 69, , 38, 36, 8, 9
2016/3/11, 79, , 40, 38, 6, 11
2016/3/12, 61, , 31, 33, 2, 9
2016/3/13, 55, , 31, 28, 2, 8
2016/3/14, 59, , 25, 48, 9, 14
2016/3/15, 84, , 40, 27, 5, 9
2016/3/16, 68, 43, 30, 31, 5, 11
2016/3/17, 72, , 12, 25, 5, 13
2016/3/18, 72, 37, 26, 24, 8, 11
2016/3/19, 73, 42, 30, 18, 2, 7
2016/3/20, 54, 32, 33, 16, 3, 6
2016/3/21, 39, 49, 23, 24, 6, 9
2016/3/22, 55, 48, 26, 21, 6, 8
2016/3/23, 52, 48, 29, 30, 7, 9
2016/3/24, 69, 50, 33, 26, 7, 9
2016/3/25, 59, 50, 44, 13, 3, 6
2016/3/26, 47, 31, 2, 18, 3, 6
2016/3/27, 34, 51, 41, 13, 3, 6
2016/3/28, 57, 40, 23, 28, 4, 11
2016/3/29, 66, 42, 33, 38, 11, 13
2016/3/30, 81, 42, 30, 37, 5, 13
2016/3/31, 69, 50, 34, 37, 9, 13
2016/4/1, 85, 29, 17, 28, 3, 13
2015/10/2, 101, 67, 48, 48, 21, 10
2015/10/3, 99, 59, 44, 34, 13, 9
2015/10/4, 71, 51, 48, 23, 3, 6
2015/10/5, 42, 53, 45, 24, 2, 6
2015/10/6, 39, 53, 42, 31, 3, 7
2015/10/7, 51, 57, 40, 30, 4, 6
2015/10/8, 51, 75, 53, 32, 3, 7
2015/10/9, 56, 63, 50, 32, 2, 8
2015/10/10, 70, 36, 42, 25, 1, 6
2015/10/11, 62, 43, 40, 27, 1, 7
2015/10/12, 65, 47, 37, 28, 2, 9
2015/10/13, 66, 40, 27, 30, 1, 9
2015/10/14, 64, 24, 19, 44, 2, 11
2015/10/15, 66, 33, 26, 52, 4, 10
2015/10/16, 73, 31, 25, 51, 2, 12
2015/10/17, 73, 39, 36, 30, 2, 7
2015/10/18, 44, 37, 39, 27, 1, 6
2015/10/19, 52, 34, 44, 25, 2, 7
2015/10/20, 49, 53, 38, 28, 2, 7
2015/10/21, 45, 47, 45, 23, 2, 6
2015/10/22, 49, 50, 47, 34, 3, 8
2015/10/23, 62, 50, 43, 44, 3, 9
2015/10/24, 74, 35, 52, 27, 1, 7
2015/10/25, 56, 21, 43, 25, 1, 7
2015/10/26, 44, 42, 53, 36, 3, 8
2015/10/27, 57, 44, 47, 40, 3, 8
2015/10/28, 68, 53, 48, 38, 5, 7
2015/10/29, 61, 35, 41, 38, 4, 6
2015/10/30, 68, 48, 43, 53, 9, 9
2015/10/31, 77, 31, 38, 38, 5, 6
2015/11/1, 62, 21, 36, 20, 2, 4
2015/11/2, 57, 36, 43, 21, 5, 3
2015/11/3, 77, 37, 57, 23, 5, 4
2015/11/4, 74, 41, 23, 45, 11, 10
2015/11/5, 88, , , , , 
2015/11/11, 64, 47, 39, 32, 5, 8
2015/11/12, 55, 47, 49, 37, 6, 9
2015/11/13, 74, 45, 46, 40, 6, 10
2015/11/14, 71, 45, 39, 20, 2, 5
2015/11/15, 35, 28, 32, 25, 3, 6
2015/11/16, 47, 37, 40, 33, 6, 8
2015/11/17, 60, 37, 15, 47, 12, 10
2015/11/18, 76, 32, 25, 48, 17, 10
2015/11/19, 73, 27, 33, 27, 4, 8
2015/11/20, 62, 30, 33, 27, 2, 8
2015/11/21, 61, 27, 29, 30, 6, 8
2015/11/22, 59, 36, 42, 33, 18, 8
2015/11/23, 71, 45, 8, 32, 7, 11
2015/11/24, 80, , , , , 
2015/7/2, 38, 53, 23, 17, 3, 7
2015/7/3, 33, 65, 34, 20, 3, 7
2015/7/4, 42, 43, 31, 20, 3, 5
2015/7/5, 37, 40, 36, 19, 3, 5
2015/7/6, 40, 36, 34, 26, 4, 6
2015/7/7, 65, 19, 29, 24, 2, 6
2015/7/8, 50, 35, 28, 21, 4, 7
2015/7/9, 50, 45, 29, 22, 5, 7
2015/7/10, 48, 46, 20, 24, 6, 10
2015/7/11, 54, 39, 24, 18, 4, 6
2015/7/12, 41, 30, 29, 19, 5, 6
2015/7/13, 47, 40, 35, 21, 5, 7
2015/7/14, 51, 45, 22, 31, 9, 10
2015/7/15, 68, 48, 25, 28, 11, 9
2015/7/16, 53, 39, 27, 24, 6, 6
2015/7/17, 53, 50, 37, 21, 4, 4
2015/7/18, 36, 36, 30, 20, 4, 4
2015/7/19, 44, 42, 35, 26, 6, 6
2015/7/20, 62, 37, 22, 29, 8, 6
2015/7/21, 71, 40, 28, 27, 5, 6
2015/7/22, 67, 23, 16, 21, 4, 7
2015/7/23, 49, 30, 25, 22, 6, 6
2015/7/24, 48, 31, 30, 17, 2, 4
2015/7/25, 31, 35, 32, 15, 1, 3
2015/7/26, 25, 30, 36, 11, 1, 2
2015/7/27, 29, 35, 23, 17, 3, 4
2015/7/28, 38, 40, 24, 19, 3, 5
2015/7/29, 42, 40, 27, 24, 4, 6
2015/7/30, 52, 41, 28, 23, 4, 6
2015/7/31, 44, 43, 32, 23, 2, 5
2015/8/1, 38, 51, 33, 20, 3, 4
2015/8/2, 37, 36, 37, 10, 2, 2
2015/8/3, 24, 38, 37, 15, 2, 4
2015/8/4, 38, 43, 33, 13, 2, 3
2015/8/5, 27, 50, 37, 17, 2, 4
2015/8/6, 31, 51, 46, 18, 2, 4
2015/8/7, 40, 54, 36, 17, 3, 4
2015/8/8, 39, 54, 36, 29, 6, 7
2015/8/9, 62, 33, 37, 20, 4, 4
2015/8/10, 58, 43, 40, 18, 5, 4
2015/8/11, 54, 58, 36, 19, 7, 4
2015/8/12, 49, 55, 35, 21, 5, 5
2015/8/13, 44, 57, 41, 19, 3, 4
2015/8/14, 44, 47, 26, 27, 6, 7
2015/8/15, 68, 43, 31, 20, 3, 5
2015/8/16, 50, 35, 37, 12, 2, 3
2015/8/17, 27, 52, 47, 18, 2, 5
2015/8/18, 38, 56, 53, 21, 3, 4
2015/8/19, 45, 55, 42, 21, 3, 5
2015/8/20, 38, 52, 36, 18, 3, 5
2015/8/21, 34, 65, 42, 21, 3, 5
2015/8/22, 44, 66, 48, 22, 3, 5
2015/8/23, 52, 53, 42, 23, 3, 6
2015/8/24, 58, 51, 34, 21, 2, 6
2015/8/25, 52, 44, 32, 27, 4, 7
2015/8/26, 66, 51, 41, 30, 7, 8
2015/8/27, 65, 67, 52, 25, 5, 9
2015/8/28, 95, 49, 31, 21, 5, 6
2015/8/29, 45, 50, 40, 10, 1, 4
2015/8/30, 31, 58, 43, 8, 1, 3
2015/8/31, 26, 52, 37, 12, 1, 5
2015/9/1, 30, 48, 35, 17, 2, 6
2015/9/2, 41, 54, 37, 20, 2, 6
2015/9/3, 42, 54, 46, 16, 2, 5
2015/9/4, 37, 58, 49, 19, 2, 6
2015/9/5, 42, 53, 48, 14, 2, 5
2015/9/6, 42, 50, 23, 16, 3, 5
2015/9/7, 53, 46, 38, 17, 3, 7
2015/9/8, 57, 80, 53, 17, 5, 5
2015/9/9, 58, 59, 48, 19, 5, 5
2015/9/10, 56, 60, 73, 24, 3, 7
2015/9/11, 57, 58, 74, 28, 3, 7
2015/9/12, 55, 66, 87, 16, 2, 4
2015/9/13, 43, 74, 109, 9, 2, 3
2015/9/14, 40, 62, 125, 20, 3, 6
2015/9/15, 67, 66, 100, 18, 3, 6
2015/9/16, 64, 63, 55, 20, 3, 7
2015/9/17, 58, 71, 65, 31, 4, 9
2015/9/18, 84, 59, 39, 35, 4, 10
2015/9/19, 93, 53, 39, 23, 2, 8
2015/9/20, 49, 57, 56, 14, 1, 6
2015/9/21, 44, 62, 51, 19, 2, 7
2015/9/22, 49, 57, 45, 16, 2, 6
2015/9/23, 48, 71, 33, 27, 5, 7
2015/9/24, 53, 61, 46, 25, 2, 6
2015/9/25, 50, 60, 43, 30, 2, 7
2015/9/26, 47, 64, 47, 24, 2, 5
2015/9/27, 45, 45, 47, 17, 2, 4
2015/9/28, 37, 58, 52, 27, 2, 6
2015/9/29, 52, 68, 70, 34, 4, 7
2015/9/30, 71, 68, 44, 40, 7, 7
2015/10/1, 86, 56, 33, 49, 11, 10
2015/4/2, 69, , 31, 26, 5, 7
2015/4/3, 64, , 32, 22, 4, 5
2015/4/4, 46, , 34, 18, 3, 5
2015/4/5, 53, , 27, 18, 3, 5
2015/4/6, 49, , 28, 26, 7, 8
2015/4/7, 56, , 24, , 6, 6
2015/4/8, 47, , 23, 28, 5, 7
2015/4/9, 57, , 31, 23, 4, 7
2015/4/10, 56, , 34, 23, 4, 6
2015/4/11, 46, , 28, 24, 3, 5
2015/4/12, 60, , 32, 14, 3, 4
2015/4/13, 32, , 28, 22, 4, 7
2015/4/14, 73, , 21, , 4, 7
2015/4/15, 64, , 32, 35, 6, 9
2015/4/16, 64, , 26, 36, 4, 11
2015/4/17, 76, , 17, 49, 6, 13
2015/4/18, 81, , 16, 38, 7, 8
2015/4/19, 92, , 22, 33, 5, 7
2015/4/20, 61, , 27, 25, 6, 10
2015/4/21, 67, , 23, , 6, 9
2015/4/22, 51, , 32, 22, 8, 8
2015/4/23, 57, , 30, 26, 7, 9
2015/4/24, 56, , 22, 28, 10, 8
2015/4/25, 55, , 27, 24, 5, 7
2015/4/26, 51, , 28, 15, 2, 4
2015/4/27, 23, , 24, 14, 3, 5
2015/4/28, 30, , 27, , 5, 6
2015/4/29, 45, , 25, 23, 6, 6
2015/4/30, 46, , 32, 29, 14, 6
2015/5/1, 62, , , , , 
2015/5/5, 78, , 16, 32, 10, 9
2015/5/6, 58, , 29, 24, 5, 7
2015/5/7, 54, , 29, 15, 2, 5
2015/5/8, 34, , 24, 19, 4, 6
2015/5/9, 40, , 25, 16, 2, 5
2015/5/10, 33, , 20, 13, 2, 5
2015/5/11, 33, , 25, 16, 3, 6
2015/5/12, 32, , 23, 20, 6, 6
2015/5/13, 42, , 27, 20, 5, 6
2015/5/14, 47, , 14, 23, 5, 7
2015/5/15, 53, , 24, 28, 5, 10
2015/5/16, 64, , 28, 27, 6, 9
2015/5/17, 70, , 30, 21, 7, 8
2015/5/18, 64, , 15, 22, 9, 7
2015/5/19, 54, , 26, 17, 4, 5
2015/5/20, 43, , 29, 24, 6, 6
2015/5/21, 59, , 22, 26, 5, 7
2015/5/22, 64, , 29, 26, 7, 9
2015/5/23, 70, , 26, 22, 6, 8
2015/5/24, 55, , 37, 18, 3, 6
2015/5/25, 43, , 18, 25, 5, 9
2015/5/26, 72, , 29, 24, 6, 8
2015/5/27, 57, , 28, 24, 5, 8
2015/5/28, 56, , 16, 27, 4, 9
2015/5/29, 61, , 19, 28, 4, 10
2015/5/30, 72, , 29, 24, 5, 9
2015/5/31, 59, , 24, 16, 4, 7
2015/6/1, 43, , 21, 16, 5, 6
2015/6/2, 32, , 27, 19, 3, 5
2015/6/3, 30, , 27, 18, 4, 5
2015/6/4, 38, , 28, 17, 3, 4
2015/6/5, 29, , 28, 26, 4, 7
2015/6/6, 47, , 33, 19, 4, 5
2015/6/7, 40, , 32, 16, 2, 4
2015/6/8, 43, , 24, 21, 3, 6
2015/6/9, 53, , 24, 28, 6, 9
2015/6/10, 69, , 27, 22, 3, 7
2015/6/11, 66, , 18, 21, 5, 7
2015/6/12, 50, , 23, 20, 3, 6
2015/6/13, 37, , 24, 21, 3, 6
2015/6/14, 44, , 33, 18, 5, 5
2015/6/15, 44, , 25, 19, 4, 6
2015/6/16, 37, , 24, 18, 5, 5
2015/6/17, 32, , 22, 20, 4, 4
2015/6/18, 37, , 24, 16, 3, 6
2015/6/19, 27, , 35, 16, 2, 5
2015/6/20, 27, , 29, 15, 2, 4
2015/6/21, 30, , 30, 16, 4, 4
2015/6/22, 27, , 24, 14, 3, 5
2015/6/23, 28, , 24, 14, 3, 5
2015/6/24, 26, , 26, 13, 2, 5
2015/6/25, 25, , 33, 13, 2, 5
2015/6/26, 26, , 28, 15, 3, 5
2015/6/27, 26, , 36, 13, 2, 4
2015/6/28, 23, , 35, 10, 2, 4
2015/6/29, 20, , 28, 16, 3, 6
2015/6/30, 32, , 31, 21, 5, 6
2015/7/1, 39, 63, 28, 17, 5, 6
2015/1/2, 69, , 28, 12, 6, 3
2015/1/3, 40, , 29, 14, 6, 4
2015/1/4, 45, , 30, 14, 11, 4
2015/1/5, 39, , 32, 20, 14, 6
2015/1/6, 49, , 30, 20, 4, 5
2015/1/7, 37, , 26, 23, 6, 6
2015/1/8, 39, , 25, 24, 5, 6
2015/1/9, 45, , 23, 23, 6, 7
2015/1/10, 49, , 26, 20, 5, 5
2015/1/11, 39, , 30, 12, 4, 3
2015/1/12, 27, , 24, 19, 7, 6
2015/1/13, 41, , 32, 24, 9, 8
2015/1/14, 57, , 35, 26, 11, 7
2015/1/15, 63, , 26, 30, 7, 8
2015/1/16, 66, , 25, 33, 4, 9
2015/1/17, 65, , 25, 27, 4, 6
2015/1/18, 47, , 17, 24, 4, 6
2015/1/19, 41, , 14, 33, 5, 9
2015/1/20, 63, , 14, 30, 5, 9
2015/1/21, 63, , 22, 25, 6, 8
2015/1/22, 58, , 19, 26, 4, 8
2015/1/23, 54, , 17, 27, 4, 8
2015/1/24, 54, , 22, 28, 5, 8
2015/1/25, 57, , 41, 18, 3, 4
2015/1/26, 50, , 18, 29, 7, 7
2015/1/27, 71, , 12, 21, 4, 7
2015/1/28, 61, , 28, 27, 5, 7
2015/1/29, 61, , 27, 27, 7, 7
2015/1/30, 66, , 28, 26, 6, 6
2015/1/31, 68, , 30, 17, 3, 4
2015/2/1, 49, , 24, 17, 6, 4
2015/2/2, 43, , 22, 20, 6, 5
2015/2/3, 42, , 17, 16, 3, 4
2015/2/4, 33, , 24, 18, 7, 5
2015/2/5, 46, , 31, 16, 5, 4
2015/2/6, 40, , 33, 34, 8, 7
2015/2/7, 65, , 20, 35, 3, 8
2015/2/8, 54, , 24, 18, 1, 4
2015/2/9, 30, , 9, 19, 2, 8
2015/2/10, 39, , 26, 21, 4, 6
2015/2/11, 51, , 34, 23, 3, 7
2015/2/12, 58, , 33, 23, 5, 6
2015/2/13, 60, , 27, 17, 5, 6
2015/2/14, 46, , 29, 18, 5, 6
2015/2/15, 51, , 37, 18, 3, 5
2015/2/16, 40, , 44, 16, 3, 4
2015/2/17, 47, , 50, 16, 4, 4
2015/2/18, 46, , 38, 20, 7, 6
2015/2/19, 53, , 10, 23, 3, 8
2015/2/20, 52, , 26, 25, 5, 6
2015/2/21, 53, , 30, 26, 8, 7
2015/2/22, 56, , 59, 21, 6, 5
2015/2/23, 54, , 35, 28, 6, 7
2015/2/24, 63, , 33, 30, 8, 7
2015/2/25, 70, , 38, 32, 7, 7
2015/2/26, 75, , 48, 30, 6, 7
2015/2/27, 73, , 37, 31, 6, 9
2015/2/28, 68, , 38, 32, 8, 9
2015/3/1, 72, , 41, 20, 6, 5
2015/3/2, 53, , 31, 28, 10, 7
2015/3/3, 62, , 31, 28, 11, 7
2015/3/4, 63, , 36, 22, 5, 7
2015/3/5, 49, , 40, 26, 4, 7
2015/3/6, 62, , 35, 29, 10, 8
2015/3/7, 69, , 27, 22, 6, 6
2015/3/8, 48, , 26, 16, 4, 5
2015/3/9, 35, , 20, 19, 5, 7
2015/3/10, 41, , 22, 17, 6, 6
2015/3/11, 38, , 24, 15, 4, 5
2015/3/12, 31, , 28, 25, 10, 8
2015/3/13, 63, , 19, 26, 5, 9
2015/3/14, 59, , 25, 21, 4, 6
2015/3/15, 53, , 29, 16, 2, 5
2015/3/16, 42, , 23, 21, 4, 7
2015/3/17, 57, , 11, 26, 5, 9
2015/3/18, 52, , 10, 31, 3, 9
2015/3/19, 52, , 12, 39, 7, 8
2015/3/20, 61, , 13, 33, 5, 9
2015/3/21, 50, , 21, , 3, 6
2015/3/22, 45, , , , 7, 5
2015/3/23, 48, , , , 6, 8
2014/11/2, 61, , 44, 26, 10, 4
2014/11/3, 64, , 39, 20, 9, 4
2014/11/4, 58, , 28, 38, 6, 7
2014/11/5, 62, , 39, 38, 7, 8
2014/11/6, 70, , 35, 34, 9, 7
2014/11/7, 73, , 34, 35, 10, 7
2014/11/8, 78, , 38, 30, 12, 4
2014/11/9, 69, , 41, 24, 8, 4
2014/11/10, 62, , 33, 33, 3, 8
2014/11/11, 55, , 18, 40, 3, 9
2014/11/12, 56, , 14, 34, 6, 8
2014/11/13, 54, , 21, 25, 3, 6
2014/11/14, 52, , 22, 32, 5, 9
2014/11/15, 60, , 28, 35, 5, 8
2014/11/16, 55, , 34, 30, 5, 6
2014/11/17, 60, , 33, 24, 6, 6
2014/11/18, 56, , 30, 31, 9, 7
2014/11/19, 67, , 23, 35, 8, 8
2014/11/20, 64, , 27, 33, 5, 7
2014/11/21, 61, , 15, 38, 15, 8
2014/11/22, 68, , 20, 33, 16, 7
2014/11/23, 58, , 31, 23, 13, 5
2014/11/24, 53, , 29, 31, 8, 8
2014/11/25, 70, , 21, 43, 8, 10
2014/11/26, 82, , 26, 28, 2, 7
2014/11/27, 57, , 29, 30, 9, 9
2014/11/28, 61, , 33, 27, 10, 8
2014/11/29, 59, , 30, 23, 6, 7
2014/11/30, 41, , 32, 25, 5, 7
2014/12/1, 42, , , , , 
2025/6/4, , 24, , , , 
2025/6/5, , 23, 13, , 2, 8
2025/4/6, , 19, , , , 
2025/4/7, , 24, 27, , 3, 10
2025/1/1, , 29, 27, , 4, 6
2025/2/3, , 13, 29, , 5, 5
